P206.Status,MV501.Status,P203.Status,MV302.Status,MV101.Status,P4_STATE,P101.Status,P404.Status,P402.Status,P204.Status,MV504.Status,FIT503.Pv,UV401.Status,P401.Status,P5_STATE,FIT501.Pv,FIT401.Pv,FIT504.Pv,P501.Status,AIT201.Pv,AIT202.Pv,FIT301.Pv,t_stamp,P201.Status,FIT601.Pv,MV503.Status,P2_STATE,MV502.Status,PIT502.Pv,MV303.Status,PIT501.Pv,AIT503.Pv,P601.Status,P602.Status,P205.Status,PIT503.Pv,P3_STATE,AIT402.Pv,P202.Status,AIT203.Pv,AIT401.Pv,AIT501.Pv,AIT502.Pv,FIT201.Pv,LIT101.Pv,MV304.Status,P403.Status,FIT101.Pv,P102.Status,MV301.Status,P301.Status,AIT504.Pv,DPIT301.Pv,LIT401.Pv,LIT301.Pv,P1_STATE,FIT502.Pv,P502.Status,MV201.Status,P302.Status,P6_STATE
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.11048875,2.0,2.0,4.0,1.23045373,1.221333,0.0,1.0,109.395027,9.622404,0.0005124427,2020-06-22 12:00:42.025,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,46.846962,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,150.884384,0.0,7.517175,172.366058,0.0003844552,749.845459,1.0,1.0,0.0,1.0,1.0,1.0,53.1017699999999,3.34848571,999.6283,978.795532,2.0,1.07787883,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.11048875,2.0,2.0,4.0,1.23096645,1.221333,0.0,1.0,109.395027,9.622404,0.0005124427,2020-06-22 12:00:43.030,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,46.846962,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,150.884384,0.0,7.51589346,172.366058,0.0003844552,750.1987,1.0,1.0,0.0,1.0,1.0,1.0,53.1017699999999,3.35808945,999.512939,979.0759,2.0,1.07160246,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109976634,2.0,2.0,4.0,1.23199177,1.22158909,0.0,1.0,109.395027,9.621443,0.0005124427,2020-06-22 12:00:44.035,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,46.846962,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,150.884384,0.0,7.51589346,172.084076,0.0003844552,750.2772,1.0,1.0,0.0,1.0,1.0,1.0,50.7946662999999,3.35808945,999.4745,979.0759,2.0,1.07698226,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.23160732,1.22158909,0.0,1.0,109.395027,9.619842,0.0005124427,2020-06-22 12:00:45.040,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,46.846962,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,150.884384,0.0,7.51589346,172.084076,0.0003844552,750.080933,1.0,1.0,0.0,1.0,1.0,1.0,48.8720856,3.35808945,999.089966,979.0759,2.0,1.0863328,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22789025,1.22158909,0.0,1.0,109.395027,9.619842,0.0005124427,2020-06-22 12:00:46.045,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,46.846962,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,150.935654,0.0,7.51589346,172.084076,0.0003844552,750.080933,1.0,1.0,0.0,1.0,1.0,1.0,47.141758,3.35808945,999.2438,979.0759,2.0,1.08684516,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22635221,1.22158909,0.0,1.0,109.395027,9.619842,0.0005124427,2020-06-22 12:00:47.050,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,46.846962,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.1151,0.0,7.51589346,172.084076,0.0003844552,749.8847,1.0,1.0,0.0,1.0,1.0,1.0,45.56524,3.35808945,998.859253,979.0759,2.0,1.06878448,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22596776,1.22094882,0.0,1.0,109.395027,9.619842,0.0005124427,2020-06-22 12:00:48.055,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,46.846962,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.1151,0.0,7.51589346,171.930267,0.0003844552,749.845459,1.0,1.0,0.0,1.0,1.0,1.0,45.56524,3.35808945,998.3209,979.0759,2.0,1.0676316,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22596776,1.22094882,0.0,1.0,109.395027,9.620802,0.0005124427,2020-06-22 12:00:49.060,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,47.03922,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.1151,0.0,7.51589346,171.7252,0.0003844552,749.6492,1.0,1.0,0.0,1.0,1.0,1.0,43.4119453,3.35808945,998.2825,978.675353999999,2.0,1.07762265,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.227634,1.22094882,0.0,1.0,109.395027,9.625608,0.0005124427,2020-06-22 12:00:50.065,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,47.03922,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.1151,0.0,7.51589346,171.7252,0.0003844552,749.8062,1.0,1.0,0.0,1.0,1.0,1.0,42.219944,3.35808945,998.128662,978.675353999999,2.0,1.09017551,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.228403,1.21838784,0.0,1.0,109.395027,9.627531,0.0005124427,2020-06-22 12:00:51.070,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,47.00718,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.1151,0.0,7.51589346,171.7252,0.0003844552,749.6492,1.0,1.0,0.0,1.0,1.0,1.0,40.2204552,3.35808945,997.9364,978.675353999999,2.0,1.09709239,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22635221,1.21838784,0.0,1.0,109.395027,9.628492,0.0005124427,2020-06-22 12:00:52.075,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.81492,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.1151,0.0,7.51941824,171.340683,0.0003844552,749.6099,1.0,1.0,0.0,1.0,1.0,1.0,39.0284537999999,3.35808945,997.667235999999,979.0358,2.0,1.09786093,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22571135,1.22043669,0.0,1.0,109.395027,9.630415,0.0005124427,2020-06-22 12:00:53.080,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.81492,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.1151,0.0,7.51941824,171.289413,0.0003844552,749.413635,1.0,1.0,0.0,1.0,1.0,1.0,38.4516799999999,3.35808945,997.0905,979.0358,2.0,1.08722937,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22571135,1.22005248,0.0,1.0,109.395027,9.633299,0.0005124427,2020-06-22 12:00:54.085,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.81492,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.1151,0.0,7.51941824,171.289413,0.0003844552,749.256653,1.0,1.0,0.0,1.0,1.0,1.0,37.0674171,3.35808945,996.82135,979.0358,2.0,1.08722937,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22571135,1.21915615,0.0,1.0,109.395027,9.634901,0.0005124427,2020-06-22 12:00:55.090,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.81492,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.2689,0.0,7.51941824,171.289413,0.0003844552,749.2959,1.0,1.0,0.0,1.0,1.0,1.0,35.52935,3.35808945,996.706,979.0358,2.0,1.08018446,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.22699308,1.21915615,0.0,1.0,109.395027,9.63842599999999,0.0005124427,2020-06-22 12:00:56.095,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.81492,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.2689,0.0,7.51941824,171.033066,0.0003844552,749.5707,1.0,1.0,0.0,1.0,1.0,1.0,34.2604446,3.35808945,996.244568,979.0358,2.0,1.0777508,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,4.0,1.2275058,1.21915615,0.0,1.0,109.395027,9.64163,0.0005124427,2020-06-22 12:00:57.100,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.81492,1.0,1.0,1.0,196.327866,99.0,0.0,1.0,151.2689,0.0,7.51941824,170.904892,0.0003844552,749.413635,1.0,1.0,0.0,1.0,1.0,1.0,34.0297356,3.35808945,996.3215,979.0358,2.0,1.08274627,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110104665,2.0,2.0,4.0,1.228403,1.21941221,0.0,1.0,109.395027,9.64163,0.0005124427,2020-06-22 12:00:58.105,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.81492,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.2689,0.0,7.51941824,170.904892,0.0003844552,749.0996,1.0,1.0,0.0,1.0,1.0,1.0,32.6454772999999,3.35808945,995.7447,978.95575,2.0,1.06353271,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110104665,2.0,2.0,4.0,1.22942841,1.22107685,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:00:59.110,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.2689,0.0,7.51941824,170.904892,0.0003844552,748.9034,1.0,1.0,0.0,1.0,1.0,1.0,30.992054,3.35808945,995.7447,978.95575,2.0,1.06007433,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110104665,2.0,2.0,4.0,1.22942841,1.22107685,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:01:00.115,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.2689,0.0,7.51877737,170.776718,0.0003844552,748.667846999999,1.0,1.0,0.0,1.0,1.0,1.0,29.646244,3.35808945,995.360167999999,978.95575,2.0,1.07595754,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.23045373,1.22107685,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:01:01.120,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.039733999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.2689,0.0,7.51525259,170.546021,0.0003844552,748.6286,1.0,1.0,0.0,1.0,1.0,1.0,29.1463718,3.35808945,994.7065,978.95575,2.0,1.08569241,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.23045373,1.22030854,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:01:02.125,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.055756,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.2689,0.0,7.51525259,170.546021,0.0003844552,748.667846999999,1.0,1.0,0.0,1.0,1.0,1.0,28.2235317,3.35808945,994.5142,978.95575,2.0,1.09593952,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.23045373,1.22030854,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:01:03.130,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.055756,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.2689,0.0,7.51076651,170.546021,0.0003844552,748.4716,1.0,1.0,0.0,1.0,1.0,1.0,26.76237,3.35808945,993.937439,978.95575,2.0,1.09593952,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.23045373,1.22184515,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:01:04.135,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.055756,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.2689,0.0,7.51076651,170.546021,0.0003844552,748.510864,1.0,1.0,0.0,1.0,1.0,1.0,25.6088181,3.35808945,993.898999999999,978.95575,2.0,1.0777508,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.22596776,1.22197318,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:01:05.140,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.103820999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.509805,170.546021,0.0003844552,748.4716,1.0,1.0,0.0,1.0,1.0,1.0,25.6088181,3.35808945,993.6683,978.95575,2.0,1.07826316,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.22442961,1.22197318,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:01:06.145,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.103820999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.508203,170.546021,0.0003844552,748.2753,1.0,1.0,0.0,1.0,1.0,1.0,24.5321712,3.35808945,993.6298,978.95575,2.0,1.08402717,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.22442961,1.22171712,0.0,1.0,109.395027,9.643873,0.0005124427,2020-06-22 12:01:07.150,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.103820999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.502756,170.546021,0.0003844552,748.4323,1.0,1.0,0.0,1.0,1.0,1.0,23.6477833,3.35808945,993.6683,978.95575,2.0,1.07672608,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.22237885,1.22069275,0.0,1.0,109.395027,9.640028,0.0005124427,2020-06-22 12:01:08.155,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.103820999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.50243568,170.546021,0.0003844552,748.2361,1.0,1.0,0.0,1.0,1.0,1.0,22.87875,3.35808945,993.2453,979.0358,2.0,1.07672608,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110744812,2.0,2.0,4.0,1.22237885,1.22069275,0.0,1.0,109.395027,9.63393999999999,0.0005124427,2020-06-22 12:01:09.160,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.103820999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.50243568,170.546021,0.0003844552,748.6286,1.0,1.0,0.0,1.0,1.0,1.0,22.8018456,3.35808945,993.129943999999,979.0358,2.0,1.07672608,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110744812,2.0,2.0,4.0,1.22237885,1.22069275,0.0,1.0,109.395027,9.63393999999999,0.0005124427,2020-06-22 12:01:10.165,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.215973,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.50243568,170.3153,0.0003844552,748.7071,1.0,1.0,0.0,1.0,1.0,1.0,21.6867466,3.35808945,993.283751999999,979.0358,2.0,1.07672608,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110744812,2.0,2.0,4.0,1.22237885,1.22069275,0.0,1.0,109.395027,9.63393999999999,0.0005124427,2020-06-22 12:01:11.170,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.215973,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.49859047,170.3153,0.0003844552,748.510864,1.0,1.0,0.0,1.0,1.0,1.0,21.2637787,3.35808945,992.707,979.0358,2.0,1.08492386,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110744812,2.0,2.0,4.0,1.22237885,1.21864389999999,0.0,1.0,109.395027,9.628492,0.0005124427,2020-06-22 12:01:12.175,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.215973,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.49859047,170.3153,0.0003844552,748.510864,1.0,1.0,0.0,1.0,1.0,1.0,21.07152,3.35808945,992.707,979.0358,2.0,1.08697319,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110744812,2.0,2.0,4.0,1.22635221,1.22222936,0.0,1.0,109.395027,9.628492,0.0005124427,2020-06-22 12:01:13.180,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.215973,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.49859047,170.289673,0.0003844552,748.589355,1.0,1.0,0.0,1.0,1.0,1.0,20.7639065,3.35808945,992.3225,979.0358,2.0,1.08428335,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110744812,2.0,2.0,4.0,1.22635221,1.22286963,0.0,1.0,109.395027,9.626249,0.0005124427,2020-06-22 12:01:14.185,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.215973,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.496027,170.289673,0.0003844552,748.510864,1.0,1.0,0.0,1.0,1.0,1.0,19.3796463,3.35808945,992.3994,979.0358,2.0,1.068144,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110744812,2.0,2.0,4.0,1.22635221,1.22286963,0.0,1.0,109.395027,9.625608,0.0005124427,2020-06-22 12:01:15.190,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.215973,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.49474525,170.1615,0.0003844552,748.4716,1.0,1.0,0.0,1.0,1.0,1.0,18.4568062,3.35808945,991.938,979.0358,2.0,1.06711924,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.107928179,2.0,2.0,4.0,1.22378874,1.22286963,0.0,1.0,109.395027,9.624006,0.0005124427,2020-06-22 12:01:16.195,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.103820999999,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.49474525,170.1615,0.0003844552,748.589355,1.0,1.0,0.0,1.0,1.0,1.0,17.9184818,3.35808945,991.6304,978.8756,2.0,1.06968099999999,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10805621,2.0,2.0,4.0,1.22276342,1.21992445,0.0,1.0,109.395027,9.624006,0.0005124427,2020-06-22 12:01:17.200,1.0,0.000320379331,2.0,2.0,1.0,3.52417254,1.0,220.023712,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.49474525,170.1615,0.0003844552,748.7856,1.0,1.0,0.0,1.0,1.0,1.0,17.7262249,3.35808945,990.9767,978.795532,2.0,1.08569241,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,4.0,1.22276342,1.21992445,0.0,1.0,109.395027,9.624006,0.0005124427,2020-06-22 12:01:18.205,1.0,0.000320379331,2.0,2.0,1.0,3.44407773,1.0,220.023712,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.49474525,170.1615,0.0003844552,748.8249,1.0,1.0,0.0,1.0,1.0,1.0,17.1109962,3.35808945,991.4381,978.795532,2.0,1.08786988,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.10882438,2.0,2.0,5.0,1.22276342,1.21992445,0.0,2.0,109.395027,9.622404,0.0005124427,2020-06-22 12:01:19.210,1.0,0.000320379331,2.0,2.0,1.0,3.44407773,1.0,220.023712,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.49474525,170.1615,0.0003844552,749.0211,1.0,1.0,0.0,1.0,1.0,1.0,16.3035125999999,3.35808945,991.015136999999,978.5552,2.0,1.0831306,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,6.0,1.22276342,1.21992445,0.0,2.0,109.395027,9.622404,0.0005124427,2020-06-22 12:01:20.215,1.0,0.000320379331,2.0,2.0,1.0,3.44407773,1.0,220.023712,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.496668,170.1615,0.0003844552,749.3744,1.0,1.0,0.0,1.0,1.0,1.0,15.8805437,3.35808945,991.0536,978.5552,2.0,1.07723844,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,6.0,1.22366059,1.21838784,0.0,2.0,109.395027,9.622404,0.0005124427,2020-06-22 12:01:21.220,1.0,0.000320379331,2.0,2.0,1.0,3.44407773,1.0,220.183929,46.91105,1.0,1.0,1.0,196.456038999999,99.0,0.0,1.0,151.422713999999,0.0,7.4969883,170.1615,0.0003844552,749.4922,1.0,1.0,0.0,1.0,1.0,1.0,15.8805437,3.35808945,990.3999,978.5552,2.0,1.07723844,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,6.0,1.22942841,1.22094882,0.0,2.0,109.395027,9.622404,0.0005124427,2020-06-22 12:01:22.225,1.0,0.000320379331,2.0,2.0,1.0,3.44407773,1.0,220.6005,46.91105,1.0,1.0,1.0,196.776474,99.0,0.0,1.0,151.422713999999,0.0,7.499552,170.00769,0.0003844552,749.5707,1.0,1.0,0.0,1.0,1.0,1.0,15.3037682,3.35808945,990.438353999999,978.5552,2.0,1.08274627,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,6.0,1.23276091,1.22453427,0.0,2.0,109.395027,9.626249,0.0005124427,2020-06-22 12:01:23.230,1.0,0.000320379331,2.0,2.0,1.0,3.44407773,1.0,221.273392,46.91105,1.0,1.0,1.0,197.289154,99.0,0.0,1.0,151.550888,0.0,7.499552,169.802612,0.0003844552,749.5707,1.0,1.0,0.0,1.0,1.0,1.0,14.7654448,3.35808945,990.8229,978.5552,2.0,1.09645188,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,6.0,1.23775959,1.226327,0.0,2.0,109.395027,9.630415,0.0005124427,2020-06-22 12:01:24.235,1.0,0.000320379331,2.0,2.0,1.0,3.60426736,1.0,221.641891,46.91105,1.0,1.0,1.0,197.7698,99.0,0.0,1.0,151.550888,0.0,7.499552,169.751343,0.0003844552,749.7669,1.0,1.0,0.0,1.0,1.0,1.0,14.0348625,3.35808945,990.2461,978.394958,2.0,1.09722042,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.109080434,2.0,2.0,6.0,1.23929763,1.23324156,0.0,2.0,109.395027,9.630415,0.0005124427,2020-06-22 12:01:25.240,1.0,0.000320379331,2.0,2.0,1.0,3.60426736,1.0,222.1065,46.91105,1.0,1.0,1.0,198.154312,99.0,0.0,1.0,151.550888,0.0,7.499552,169.110489,0.0003844552,749.4922,1.0,1.0,0.0,1.0,1.0,1.0,13.6503458,3.35808945,990.0923,978.394958,2.0,1.09440243,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.11048875,2.0,2.0,6.0,1.2396822,1.23400986,0.0,2.0,109.395027,9.634901,0.0005124427,2020-06-22 12:01:26.245,1.0,0.000320379331,2.0,2.0,1.0,3.60426736,1.0,222.5391,46.8790054,1.0,1.0,1.0,198.474747,99.0,0.0,1.0,151.550888,0.0,7.50435829,168.367081,0.0003844552,749.3744,1.0,1.0,0.0,1.0,1.0,1.0,13.6503458,3.35808945,989.323241999999,978.394958,2.0,1.08748555,1.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.110744812,2.0,2.0,6.0,1.24198925,1.23516226,0.0,2.0,109.395027,9.634901,0.0005124427,2020-06-22 12:01:27.250,1.0,0.000320379331,2.0,2.0,1.0,3.60426736,1.0,222.875549,46.8790054,1.0,1.0,1.0,198.9554,99.0,0.0,1.0,151.550888,0.0,7.50435829,167.213531,0.0003844552,749.4529,1.0,1.0,0.0,1.0,1.0,1.0,13.0351191,3.35808945,989.0925,978.394958,2.0,1.09196877,1.0,1.0,1.0,2.0
