t_stamp,P1_STATE,LIT101.Pv,FIT101.Pv,MV101.Status,P101.Status,P102.Status,P2_STATE,FIT201.Pv,AIT201.Pv,AIT202.Pv,AIT203.Pv,MV201.Status,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P207.Status,P208.Status,LS201.Alarm,LS202.Alarm,LSL203.Alarm,LSLL203.Alarm,P3_STATE,AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,FIT301.Pv,DPIT301.Pv,MV301.Status,MV302.Status,MV303.Status,MV304.Status,P301.Status,P302.Status,PSH301.Alarm,DPSH301.Alarm,P4_STATE,LIT401.Pv,FIT401.Pv,AIT401.Pv,AIT402.Pv,P401.Status,P402.Status,P403.Status,P404.Status,UV401.Status,LS401.Alarm,P5_STATE,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,PIT503.Pv,P501.Status,P502.Status,MV501.Status,MV502.Status,MV503.Status,MV504.Status,PSH501.Alarm,PSL501.Alarm,P6_STATE,FIT601.Pv,P601.Status,P602.Status,P603.Status,LSH601.Alarm,LSL601.Alarm,LSH602.Alarm,LSL602.Alarm,LSH603.Alarm,LSL603.Alarm,attack_label,attack_id,attack_name,attack_start_time,attack_end_time
2019-12-06 12:02:27,3,796.988,0.0,1,2.0,1,2,2.33082366,51.5893364,8.417906,137.810822,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.977341,45.6175156,911.3048,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,955.101257,1.36244321,0,195.026917,2,1,2,1,2,Inactive,12,1.36785436,1.25323427,0.113049328,0,7.115355,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:28,3,796.124451,0.0,1,2.0,1,2,2.32941413,51.5893364,8.417906,137.887726,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,911.8255,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,954.909,1.36244321,0,195.026917,2,1,2,1,2,Inactive,12,1.36939251,1.25541186,0.113049328,0,7.11343241,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:29,3,795.5749,0.0,1,2.0,1,2,2.32941413,51.5893364,8.417906,137.887726,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,911.8255,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,954.7552,1.36244321,0,195.026917,2,1,2,1,2,Inactive,12,1.37208414,1.25553989,0.113049328,0,7.107665,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:30,3,795.2216,0.0,1,2.0,1,2,2.32941413,51.5893364,8.417906,137.887726,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,913.0271,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,954.5245,1.36244321,0,195.026917,2,1,2,1,2,Inactive,12,1.37208414,1.24644554,0.113049328,0,7.107665,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:31,3,794.3188,0.0,1,2.0,1,2,2.32941413,51.5893364,8.417906,137.887726,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,913.267456,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,953.7939,1.36244321,0,195.026917,2,1,2,1,2,Inactive,12,1.37208414,1.23466122,0.113049328,0,7.10285854,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:32,3,794.004761,0.0,1,2.0,1,2,2.33223343,51.39708,8.41374,137.887726,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,914.1887,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,953.6401,1.36385167,0,195.026917,2,1,2,1,2,Inactive,12,1.37208414,1.22543871,0.113049328,0,7.10221767,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:33,3,793.337463,0.0,1,2.0,1,2,2.33338666,51.39708,8.408293,138.067169,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,914.8295,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,953.409363,1.36385167,0,195.026917,2,1,2,1,2,Inactive,12,1.37131512,1.22543871,0.113049328,0,7.1006155,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:34,3,792.7487,0.0,1,2.0,1,2,2.33466816,51.39708,8.408293,138.144058,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,914.989746,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,953.5247,1.36385167,0,195.026917,2,1,2,1,2,Inactive,12,1.37131512,1.22543871,0.113049328,0,7.095168,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:35,3,792.199158,0.0,1,2.0,1,2,2.33595,51.39708,8.404768,138.144058,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,915.911,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,953.255554,1.36385167,0,195.026917,2,1,2,1,2,Inactive,12,1.37131512,1.22543871,0.113049328,0,7.09164333,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:36,3,791.6496,0.0,1,2.0,1,2,2.33595,51.39708,8.401884,138.144058,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,915.911,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,952.8326,1.36385167,0,195.026917,2,1,2,1,2,Inactive,12,1.37131512,1.22543871,0.113049328,0,7.0903616,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:37,3,791.217834,0.0,1,2.0,1,2,2.33595,51.52525,8.397078,138.195328,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.6175156,915.9911,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,953.024841,1.36385167,0,195.026917,2,1,2,1,2,Inactive,12,1.36952066,1.23376465,0.113049328,0,7.0903616,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:38,3,790.864563,0.0,1,2.0,1,2,2.33595,51.52525,8.394514,138.195328,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.2333679,917.312866,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,952.871033,1.36385167,0,195.026917,2,1,2,1,2,Inactive,12,1.36939251,1.22736013,0.113049328,0,7.0903616,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:39,3,790.629,0.0,1,2.0,1,2,2.33556533,51.52525,8.392271,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.695633,45.2333679,917.312866,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,952.4481,1.36705291,0,195.026917,2,1,2,1,2,Inactive,12,1.36939251,1.21634436,0.113049328,0,7.0903616,204.229691,45.14868,1.88413227,221.273392,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:40,3,790.472046,0.0,1,2.0,1,2,2.33325863,51.52525,8.39131,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.413925,45.2333679,917.312866,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,952.409668,1.36705291,0,195.026917,2,1,2,1,2,Inactive,12,1.36939251,1.215832,0.113049328,0,7.087798,204.229691,45.14868,1.88413227,221.177261,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:41,3,790.2365,0.0,1,2.0,1,2,2.33223343,51.52525,8.386824,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.3883,45.2333679,917.593262,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,952.0636,1.36705291,0,195.026917,2,1,2,1,2,Inactive,12,1.36746991,1.20648134,0.113049328,0,7.087798,204.229691,45.14868,1.88413227,221.177261,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:42,3,790.1188,0.0,1,2.0,1,2,2.33146453,51.84568,8.386824,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.311478,45.7455635,917.9938,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,951.794434,1.36705291,0,195.026917,2,1,2,1,2,Inactive,12,1.36746991,1.20532858,0.112281151,0,7.087798,204.229691,45.14868,1.88413227,221.177261,3.42805886,194.3412,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:43,3,789.9225,0.0,1,2.0,1,2,2.32967043,51.84568,8.386824,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.081,45.7455635,918.5946,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,951.6022,1.36705291,0,195.026917,2,1,2,1,2,Inactive,12,1.36746991,1.2117331,0.111256927,0,7.087798,204.229691,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:44,3,789.726257,0.0,1,2.0,1,2,2.328389,51.84568,8.386824,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.081,45.7455635,918.5946,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,951.2561,1.36705291,0,195.026917,2,1,2,1,2,Inactive,12,1.3688798,1.2149353,0.111256927,0,7.09612942,204.229691,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:45,3,789.4515,0.0,1,2.0,1,2,2.32710743,51.84568,8.38426,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,165.055374,45.7455635,918.834961,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,951.140747,1.36564445,0,195.026917,2,1,2,1,2,Inactive,12,1.36990511,1.22736013,0.111256927,0,7.09612942,204.229691,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:46,3,789.215942,0.0,1,2.0,1,2,2.325313,51.84568,8.38426,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.56325626,164.696838,45.7455635,919.515869,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,951.140747,1.36462,0,195.026917,2,1,2,1,2,Inactive,12,1.37182772,1.23594213,0.111256927,0,7.09612942,204.229691,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:47,3,788.9019,0.0,1,2.0,1,2,2.32313466,51.6854668,8.38426,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.554101,164.671234,45.64953,920.5172,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,950.7562,1.36462,0,195.026917,2,1,2,1,2,Inactive,12,1.37323761,1.23619831,0.111256927,0,7.09837246,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:48,3,788.2346,0.0,1,2.0,1,2,2.32313466,51.6854668,8.387465,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.55368471,164.543182,45.6175156,920.6774,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,950.487061,1.36462,0,195.026917,2,1,2,1,2,Inactive,12,1.37554479,1.23619831,0.111256927,0,7.10446072,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:49,3,788.2346,0.0,1,2.0,1,2,2.32300639,51.6854668,8.390028,138.349136,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.55035543,164.543182,45.6175156,921.3984,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,949.679565,1.36462,0,195.026917,2,1,2,1,2,Inactive,12,1.37554479,1.23619831,0.111256927,0,7.105422,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:50,3,787.881348,0.0,1,2.0,1,2,2.32249379,51.6854668,8.39163,138.374771,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.547858,164.543182,45.6175156,922.2395,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,949.21814,1.36462,0,195.026917,2,1,2,1,2,Inactive,12,1.37554479,1.24401176,0.111256927,0,7.10862637,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:51,3,787.959839,0.0,1,2.0,1,2,2.32249379,51.6854668,8.39163,138.451675,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.544529,164.517578,45.6175156,922.439758,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,949.1028,1.36397982,0,195.026917,2,1,2,1,2,Inactive,12,1.37682652,1.245805,0.111000866,0,7.112151,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:52,3,787.5281,0.0,1,2.0,1,2,2.32505679,51.6854668,8.398039,138.52858,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.54203224,164.23587,45.5855026,922.439758,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,948.4491,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.37400663,1.245805,0.111000866,0,7.112151,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:53,3,787.135559,0.0,1,2.0,1,2,2.32697916,51.6854668,8.398039,138.631119,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.53495741,164.23587,45.4574547,923.0806,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,948.179932,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.37375033,1.245805,0.111000866,0,7.112151,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:54,3,786.664551,0.0,1,2.0,1,2,2.32813263,51.84568,8.401243,138.708023,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.53495741,164.23587,45.4574547,923.8817,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,947.9492,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.37362218,1.23094666,0.113049328,0,7.11855936,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:55,3,786.115,0.0,1,2.0,1,2,2.330183,51.84568,8.402525,138.733658,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.533293,164.23587,45.4574547,924.3223,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,947.833862,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.37362218,1.21634436,0.113049328,0,7.11855936,204.486023,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:56,3,785.6047,0.0,1,2.0,1,2,2.33133626,52.1340675,8.40637,138.733658,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.533293,164.23587,45.4574547,925.0433,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,947.8723,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.3710587,1.21544766,0.113049328,0,7.11855936,204.28096,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:57,3,785.3692,0.0,1,2.0,1,2,2.33197713,52.1340675,8.407972,138.861832,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.528715,164.23587,45.4574547,925.2435,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,947.680054,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.36990511,1.21544766,0.113049328,0,7.12304544,204.28096,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:58,3,784.819641,0.0,1,2.0,1,2,2.33197713,52.1340675,8.411177,138.99,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.528715,164.23587,45.4574547,926.525269,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,947.0649,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.36990511,1.22953761,0.113049328,0,7.12304544,204.28096,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:02:59,3,784.3094,0.0,1,2.0,1,2,2.32915783,52.1340675,8.414061,139.041275,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.519143,164.23587,45.4574547,926.525269,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,946.7188,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.37144327,1.25003207,0.113049328,0,7.125609,204.28096,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:00,3,783.6421,0.0,1,2.0,1,2,2.32659459,52.1340675,8.414381,139.118179,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51747847,164.23587,45.4574547,926.645447,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,946.4112,1.36180294,0,195.026917,2,1,2,1,2,Inactive,12,1.37246859,1.25541186,0.113049328,0,7.127852,204.28096,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:01,3,783.210266,0.0,1,2.0,1,2,2.32467246,52.1340675,8.417906,139.118179,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51747847,164.23587,45.4574547,927.2062,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,946.1036,1.359242,0,195.026917,2,1,2,1,2,Inactive,12,1.37246859,1.24618936,0.113049328,0,7.127852,203.947708,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:02,3,782.660767,0.0,1,2.0,1,2,2.32236576,52.1340675,8.417906,139.246353,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51706266,164.23587,45.55349,928.127441,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,945.949768,1.35860169,0,195.026917,2,1,2,1,2,Inactive,12,1.37259674,1.23248374,0.113049328,0,7.127852,203.947708,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:03,3,782.346741,0.0,1,2.0,1,2,2.32134056,52.1340675,8.422712,139.246353,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51498175,164.23587,45.55349,928.127441,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,945.7575,1.35860169,0,195.026917,2,1,2,1,2,Inactive,12,1.37336588,1.22274888,0.113049328,0,7.127852,203.947708,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:04,3,781.483154,0.0,1,2.0,1,2,2.32134056,52.1340675,8.425276,139.246353,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51498175,164.23587,45.55349,929.088745,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,945.373,1.3601383,0,195.026917,2,1,2,1,2,Inactive,12,1.37336588,1.215832,0.113049328,0,7.13201761,203.947708,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:05,3,781.1691,0.0,1,2.0,1,2,2.32134056,52.1340675,8.425276,139.297623,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51498175,164.23587,45.55349,929.6895,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,945.065369,1.3601383,0,195.026917,2,1,2,1,2,Inactive,12,1.37336588,1.22133982,0.113049328,0,7.13201761,203.947708,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:06,3,780.8551,0.0,1,2.0,1,2,2.32134056,52.1340675,8.42816,139.605225,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51498175,164.23587,45.55349,930.450562,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,945.4499,1.36257124,0,195.026917,2,1,2,1,2,Inactive,12,1.37336588,1.21698475,0.113049328,0,7.13201761,203.947708,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:07,3,780.42334,0.0,1,2.0,1,2,2.32275,52.1340675,8.430403,139.605225,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51498175,164.23587,45.55349,930.450562,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,945.1807,1.36257124,0,195.026917,2,1,2,1,2,Inactive,12,1.37336588,1.21506345,0.113049328,0,7.13201761,203.947708,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:03:08,3,779.913,0.0,1,2.0,1,2,2.324288,52.2301979,8.430723,139.605225,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,99,7.51498175,164.23587,45.55349,931.1315,0.000512443,0.9859786,1,1,1,1,1,1,Inactive,Inactive,4,944.91156,1.36257124,0,195.026917,2,1,2,1,2,Inactive,12,1.37336588,1.21506345,0.113049328,0,7.13201761,203.947708,45.14868,1.88413227,221.177261,3.42805886,194.2611,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
